"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain"
"wikipedia","Futbol boʻyicha 1930-yilgi jahon chempionati","https://uz.wikipedia.org/wiki/Futbol_boʻyicha_1930-yilgi_jahon_chempionati","35","Final 30-iyul kuni Centenario stadionida boʻlib oʻtdi. Oʻsha kuni hamma hayajonda edi. Ayniqsa, 10–15 ming argentinalik muxlis „gʻalaba yoki oʻlim“ (ispancha: Victoria o muerte ) shiori bilan Urugvayga yetib borishdi. Ulardan baʼzilari toʻgʻridan-toʻgʻri Buenos-Ayresdan Montevideoga suzib borgan. Bu holat Montevideo portida faoliyat yuritayotgan xizmatchilarni hayratda qoldirdi. Lekin hech kim argentinaliklarning stadionga yetib borishiga toʻsqinlik qila olmadi. Oʻyindan 6 soat oldin, soat 8:00 da stadionning kirish eshiklari ochildi va tushlik paytigacha stadionga 93 mingga yaqin odam yigʻilib boʻldi. Argentina chegarasida muxlislardan qurollar yigʻib olinganligi haqida xabar berilgan. Lekin stadionga kiraverishdagi xavfsizlik xodimlari muxlislardan 1600 ta toʻpponcha topilgani va olib qoʻyilganini maʼlum qilgan.","101","825","10.78","7.09","0.361","0.429","sport"
"wikipedia","Jonathan Swift","https://uz.wikipedia.org/wiki/Jonathan_Swift","1","Jonathan Swift (talaffuzi: Jonatan Svift) (30-noyabr 1667 — 19-oktyabr 1745) — ingliz/irland yozuvchisi, shoiri va satirachisi. Swift ingliz asrining eng yuksak namoyondalaridan hisoblanadi. Swiftning shoh asari ilk bor 1726-yilda chop etilgan „Gulliverning sayohatlari“ romanidir. Bu asar dunyoning koʻp tilariga, shu jumladan oʻzbek tiliga tarjima qilingan. Romanni koʻpchilik bollar uchun yozilgan deb oʻylaydi. Ammo „Gulliverning sayohatlari“ aslida insoniyat haqida satirladir. Jonathan Swift ilk asarlarini M.B. Drapier, Lemuel Gulliver, Isaac Bickerstaff kabi turli taxalluslar ostida yozgan. Baʼzi asarlarida esa ismini koʻrsatmagan. Jonathan Swift satiralarida siyosat, adabiyot va inson jamiyatiga oid mavzular haqida yozgan. Swift 1682—1688-yillarda Dublin universitetining Triniti kollejida tahsil koʻrgan. Ilk asarlari — „Vilyam Senkroftga qasida“ (1690) va „Kongrivga qasida“ (1693). „Kitoblar jangi“ (1697) pamfletining davomi „Bochka haqida ertak“ hajviyasi (1704)da katolik, anglikan va puritan cherkovlari orasidagi kurash parodiya ruhida tasvirlangan. „Movutchining xatlari“ (1723—24) va „Kamtarin taklif“ (1729) pamfletlarida irland xalqi boshidan kechirayotgan zulm qoralangan. „Dunyoviy suhbatchilar“ (1738), „Malaylarga oʻgitlar“ (1745) kabi hajviyalari ham bor.","154","1285","9.0","6.94","0.458","0.431","culture"
"wikipedia","Boʻyalgan laylak","https://uz.wikipedia.org/wiki/Boʻyalgan_laylak","3","Oyoqlari sargʻish-qizil rangga ega, lekin koʻpincha oyoqlarida nevroz yoki najas qilish odati tufayli, ayniqsa dam olish paytida oq koʻrinadi. Kalta dumi qora, yashil jilosi bor. Boʻyi taxminan 93–102 sm, qanotlarini yoyishda 150–160 sm va ogʻirligi 2–3,5 kg. Erkaklar va urgʻochilar bir xil koʻrinadi, lekin bir juft boʻlib turganida erkaklari odatda urgʻochidan kattaroq koʻrinadi. Yosh qushlar asosan tukli oq rangga ega boʻlib, kulrang patlar va qora rangdagi yuz terisiga ega. Voyaga yetmaganlarda qoʻngʻir rangli patlar boʻladi va boshqa laylaklar singari ikki-uch yildan soʻng voyaga yetib nasl qoldirishi mumkin. Barcha laylaklar singari ular ham boʻynini choʻzib uchib ketishadi. Ular oziq-ovqat qidirish joylarini qidirishda koʻpincha ertalabki termallardan foydalanadilar.","105","783","13.12","6.13","0.343","0.431","science"
"wikipedia","Levit","https://uz.wikipedia.org/wiki/Levit","5","Levit kitobining o‘ziga xos xususiyati shundan iboratki, unda odob-axloq va ibodat meʼyorlari bir-biridan ajratib ko‘rsatilmagan, ular o‘rtasida chegara mavjud emas. Tadqiqotchi Yu. Velxauzenning fikriga ko‘ra, Levit kitobi nisbatan kechroq, yaʼni Ikkinchi ibodatxona davrining dastlabki bosqichida vujudga kelgan. Levit kitobining yahudiylik uchun muhim manba ekanligi unda ushbu dinda mavjud 613 buyruqdan 247 tasi jam bo‘lganligi bilan izohlanadi. Shuningdek, Levit kitobiga bag‘ishlab ko‘plab talmudlar yozilgan. Levit kitobi maktablarda darslik sifatida o‘tilgan birinchi Bibliya kitobi hisoblanadi.","73","604","13.5","6.23","0.321","0.432","other"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","34","Ushbu shubhalarga qaramay koʻplab afro-amerikalik rahbarlar afro-amerikalik hamjamiyatga tugʻilishni nazorat qilish vositalarini yetkazib berish boʻyicha harakatlarni qoʻllab-quvvatladilar. 1929-yilda qora tanli ijtimoiy ishchi va Nyu-York shahar ligasi rahbari James H. Hubert Sangerdan Harlemda klinika ochishni soʻradi. Sanger Rosenwald Funddan mablagʻ oldi va 1930-yilda afro-amerikalik shifokorlar bilan ishlaydigan klinikani ochdi. Klinikani afro-amerikalik shifokorlar, hamshiralar, ruhoniylar, jurnalistlar va ijtimoiy xodimlardan iborat 15 kishilik maslahat kengashi boshqargan. Jarayon afro-amerikancha matbuot va afro-amerika cherkovlarida eʼlon qilindi, Rangli odamlarni rivojlantirish milliy assotsiatsiyasi (NAACP) hammuassisi W. E. B. Du Boisning roziligi olindi. 1940-yillarning boshlarida Amerika tugʻilishni nazorat qilish federatsiyasi (BCFA) Negro xizmati (DNS) boʻlimi tomonidan boshqariladigan Negro loyihasi deb nomlangan dasturni boshladi.","105","963","11.2","7.27","0.339","0.433","health"
"wikipedia","Kimyoviy bogʻ","https://uz.wikipedia.org/wiki/Kimyoviy_bogʻ","1","Kimyoviy bogʻ yoki kimyoviy bogʻlanish — ikki yoki undan koʻp atomlarning oʻzaro taʼsiri natijasida kimyoviy barqaror sistemalar (molekulalar, radikallar, molekulyar ionlar, komplekslar, kristallar va b.) hosil boʻlishi. Asosan, 2 xil boʻladi: Atom (kovalent) bogʻ — kimyoviy xossalari jihatidan bir-biriga oʻxshash yoki xossalari bir-biriga yaqin boʻlgan atomlar oʻrtasidagi bogʻ. Bu bogʻ har qaysi atomdan bittadan elektron oʻzaro taʼsir etib, shu atomlarga tegishli birlashtiruvchi elektron juftligini hosil qilishi natijasida yuzaga keladi. Bu bogʻ oddiy moddalarning (H2, O2 va b.), murakkab moddalarning (CH4, H2O, NH4Cl va b.) va organik birikmalarning molekulalariga xos. Kovalent bogʻlar 2 atom uchun umumiy boʻlgan elektronlarning 2 jufti bilan yuzaga kelsa — qoʻshaloq, 3 jufti bilan yuzaga kelsa — uchlik kovalent bogʻ deb ataladi; Struktura formulalarda ular 2 ta yoki 3 ta chiziqcha bilan koʻrsatiladi.","126","916","15.0","6.21","0.258","0.433","science"
"wikipedia","Demos (roman)","https://uz.wikipedia.org/wiki/Demos_(roman)","1","„Demos: A Story of English Socialism“ — ingliz yozuvchisi George Gissing qalamiga mansub roman. Asarda katta boylikni meros qilib olgan ishchi sinfiga mansub sotsialistning axloqiy va intellektual tanazzuli hikoya qilinadi. Roman 1885-yil oxiridan 1886-yil martigacha yozilgan va ilk bor 1886-yil aprelida Smith, Elder & Co. tomonidan nashr etilgan.","48","349","11.5","6.02","0.435","0.434","culture"
"wikipedia","Hikoya","https://uz.wikipedia.org/wiki/Hikoya","2","Nosiriddin Rabgʻuziyning „Qisasi Rabgʻuziy“ asarida ham axloqiy xarakterdagi hikoyaning yaxshi namunalari bor. Bobomiz Alisher Navoiy „Hayrat ul-abror“ dostonining 5-maqolotidagi „Hotami Toy hikoyasi“, 20-maqolasidagi „Ul qul hikoyati“, „Sabʼai sayyor“ dostonidagi yetti musofir hikoyalari ham bu janrning ilk namunalari hisoblanadi. XVI asrda yaratilgan Poshshoxojaning „Gulzor“ va „Miftoh ul-adl“ asarlari oʻzbek hikoyachiligining rivojlanishiga asos boʻlgan. Oʻzbek adabiyotida realistik hikoya janri XX asr boshlarida shakllandi (Choʻlpon, „Qurboni jaholat“, ""Doʻxtur Muhammadyor, 1914; A.Qodiriy, „Uloqda“, 1915 va boshqalar). 1920-yillarda [[Gʻafur Gʻulom]], A.Qahhor, Oydin va boshqa bu janrda barakali ijod qildilar. 1930-yillarda A.Qahhor hikoya ustasi sifatida tanildi. 1950—1960-yillarda S.Ahmad, 1960—1970-yillarda Oʻ.Hoshimov, Sh. Xolmirzayevlar bu janr taraqqiyotiga salmoqli hissa qoʻshdilar. „Hikoya“ atamasi kengroq maʼnoda biror voqeani gapirib berishni ham anglatadi.","112","986","8.36","6.64","0.521","0.434","culture"
"wikipedia","Futbol boʻyicha 1930-yilgi jahon chempionati","https://uz.wikipedia.org/wiki/Futbol_boʻyicha_1930-yilgi_jahon_chempionati","20","Ochkolari teng boʻlib qolgan jamoalar oʻrtasida gʻolibni aniqlash uchun qoʻshimcha oʻyin oʻtkazildi. Pley-off oʻyinlarida durang qayd etilgan taqdirda gʻolib aniqlanmaguncha takroriy oʻyin oʻtkazilgan. Turnirdagi birorta oʻyinda oʻzgarish qilishga ruxsat berilmagan. Qurʼa tashlash marosimi 1930-yil 7-iyulda, musobaqa boshlanishiga bir haftadan kamroq vaqt qolganda boʻlib oʻtdi. Jamoalarni guruhlarga taqsimlashda tashkiliy qoʻmita quyidagi jihatni hisobga oldi: har bir jamoa kamida bitta turnir favoriti bilan oʻynashi kerak. Shunda barcha favoritlar pley-offga chiqish uchun nazariy imkoniyatga ega boʻladi. Oʻsha paytda jamoalar reytingga ega boʻlmaganligi uchun tashkiliy qoʻmita aʼzolarining oʻzlari yuqorida taʼkidlangan jihatga asosan jamoalarni savatchalarga joylashtirib chiqishgan. FIFA tomonidan Urugvay, Braziliya va Argentina jamoalarining finalga chiqish imkoniyati yuqori baholandi.","104","900","13.25","7.33","0.245","0.434","sport"
"wikipedia","2019-yilgi Qishki Universiada","https://uz.wikipedia.org/wiki/2019-yilgi_Qishki_Universiada","2","Yil davomida har bir nomzod ariza hujjatlarini tayyorladi. 2013-yil 14-sentabrda Krasnoyarsk FISU shtab-kvartirasiga arizalarini topshirdi va mezbonlik maqomini oldi. Bu bosqichdagi yagona raqobatchi oʻz nomzodini bekor qildi. 2013-yil 9-noyabr kuni Bryusselda FISU aʼzolari yashirin ovoz berish yoʻli bilan Krasnoyarskni XXIX Butunjahon qishki Universiada-2019 mezboni etib tanladilar. Rossiya tarixda birinchi marta Qishki Universiadaga mezbonlik qiladi. Ilgari Moskva 1973-yilda, 2013-yilda Qozonda yozgi Universiada oʻyinlariga mezbonlik qilgan edi. Krasnoyarskda Qishki Universiadaga tayyorgarlik koʻrish va oʻtkazish boʻyicha tashkiliy qoʻmita Rossiya Federatsiyasi Prezidentining 2014-yil 14-yanvardagi farmoniga muvofiq tuzilgan. 2016-yil 5-iyun kuni Krasnoyarskda, Yenisey daryosi qirgʻogʻida 2019-yilgi Qishki Universiada boshlanishiga ortga hisoblash soati ishga tushirildi. Soat 1000 kundan boshlab hisoblana boshladi.","105","930","11.67","7.24","0.324","0.434","sport"
"wikipedia","Mirzo Muhammad Haydar","https://uz.wikipedia.org/wiki/Mirzo_Muhammad_Haydar","3","Togʻ qabilalari bilan boʻlgan toʻqnashuvda Muhammad Haydar halok boʻlgan. Muhammad Haydar mashhur ""Tarixi Rashidiy"" nomli asar va ""Jahonnoma"" nomli geografiyaga oid turkiy sheʼriy risola muallifi. ""Tarixi Rashidiy"" Sharqiy Turkiston, Qozogʻiston va Oʻrta Osiyoning 15—16 asr 1-yarmidagi tarixiga oid qimmatli manbadir. Muhammad Haydar bu asarini Kashmirda, bir necha yil mobaynida yozgan. Asar 2 qism — ""daftarlar"" (kitoblar)dan iborat. 1qismda Moʻgʻuliston va Qashqarda hukmronlik qilgan chigʻatoiylar tarixi — Tugʻluq Temur davridan Abdurashidxon (Rashidxon) davrigacha izchil bayon etilgan boʻlib, u 1546-yil, yaʼni 2-qismdan keyin yozilgan. 2-qism 1541—42 yillarda tugatilgan, u hajm jihatdan 1-qismdan toʻrt marta katta boʻlib, muallifning xotiralaridan iborat. Bu asar ""Boburnoma"" kabi memuar adabiyotning yorqin namunasi hisoblanadi.","106","840","12.75","6.65","0.333","0.436","culture"
"wikipedia","Jumeyra universiteti","https://uz.wikipedia.org/wiki/Jumeyra_universiteti","2","Oʻquv yoʻnalishlari Islomshunoslik boʻyicha bakalavr Fiqh va uning asoslari boʻyicha magistratura Doktor Abdulloh Hasan — Jumeyra universiteti prezidenti. Doktor Saleh Abdelkarim — Islom va arabshunoslik kolleji Direktor Manzili: Latifa Bint Hamdan Street (West), Exit number 24, Al Khail Road, P. O. Box: 555532, Dubai, UAE Tel.: +971 (0)4 515 4555 Faks: +971 (0)4 346 5353","55","374","8.6","6.16","0.558","0.436","education"
"wikipedia","Hikoya","https://uz.wikipedia.org/wiki/Hikoya","5","Hikoya mazmuniga koʻra lirik, psixologik, falsafiy, ilmiy-fantastik, satirik, yumoristik yoʻnalishlarda boʻlishi mumkin. Shuningdek, ocherkka yaqin voqeiy hikoyalar (N.Fozilovning „Ustozlar davrasida“) ham boʻladi. Oʻzbek adabiyotida bir mavzu, bitta qahramon hayoti bilan bogʻliq bir necha yozuvchi tomonidan yozilgan „hashar hikoyalar“ ham uchraydi.","40","351","10.5","7.0","0.405","0.436","culture"
"wikipedia","Futbol boʻyicha 1930-yilgi jahon chempionati","https://uz.wikipedia.org/wiki/Futbol_boʻyicha_1930-yilgi_jahon_chempionati","4","Turnirning oltin medallarini Buyuk Britaniya sharafini himoya qilgan Angliya havaskorlar terma jamoasi qoʻlga kiritdi. Inglizlar bu natijani Stokgolmda oʻtkazilgan keyingi olimpiya oʻyinlarda ham takrorlashgan. Olimpiya oʻyinlarida faqat havaskorlar ishtirok etganligi sababli Shotlandiyalik savdogar — Thomas Lipton 1909-yilda Turinda „Sir Thomas Lipton Trophy“ nomli turnir oʻtkazgan. Ushbu turnirda turli mamlakatlarning professional klublari ishtirok etishgan (har bir mamlakatdan bittadan klub). Turnir shuningdek „Birinchi jahon chempionati“ deb ham atalgan. Chunki Italiya, Shveysariya va Germaniya klublari ham turnirda ishtirok etishgan. Biroq, Angliya Futbol Assotsiatsiyasiyasi turnirni eʼtiborsiz qoldirib, oʻzining professional jamoasini ishtirok uchun Turin shahriga yubormadi. Bunga javoban Lipton Angliya sharafini himoya qilish uchun tarkibi Durham grafligida yashovchi havaskorlardan iborat boʻlgan „West Auckland“ klubini taklif qildi. „West Auckland“ klubi ushbu turnirda gʻolib chiqdi va 1911-yilda oʻz unvonini muvaffaqiyatli himoya qildi. 1910-yilda Buenos Ayresda Yevropadan tashqaridagi birinchi xalqaro turnir — „May inqilobining yuz yilligi kubogi“ boʻlib oʻtgan.","141","1190","13.9","7.25","0.23","0.436","sport"
"wikipedia","Futbol boʻyicha 1930-yilgi jahon chempionati","https://uz.wikipedia.org/wiki/Futbol_boʻyicha_1930-yilgi_jahon_chempionati","9","Bu taklif 1929-yil 18-noyabrda Angliya Futbol Assotsiatsiyasi tomonidan rad etilgan. Turnir boshlanishiga ikki oy vaqt qolgan paytda ham Yevropa jamoalaridan hech biri turnirda ishtirok etishga rasman rozilik bermagan edi. Faqat FIFA prezidenti Jules Rimetning aralashuvidan soʻng Belgiya, Fransiya, Ruminiya va Yugoslaviya terma jamoalari kemada Urugvayga borishga kelishib olishdi. Ruminiya terma jamoasiga Constantin Rădulescu murabbiylik qilgan. Rudolf Wetzer esa Ruminiya terma jamoasining asosiy futbolchilaridan biri boʻlgan. Jamoa Ruminiyaning yangi saylangan qiroli — Carol IIning shoshilinch buyrugʻiga binoan musobaqaga joʻnatilgan. Jamoa tarkibini qirolning shaxsan oʻzi tanlagan. Shuningdek, Carol II Ruminiya futbol federatsiyasi rahbarlariga futbolchilar musobaqadan qaytganlaridan soʻng ish bilan taʼminlanishi toʻgʻrisida maʼlum qilgan.","101","853","12.62","7.25","0.287","0.436","sport"
"wikipedia","Aalst (Belgiya)","https://uz.wikipedia.org/wiki/Aalst_(Belgiya)","2","Uning Muqaddas Rim imperiyasi chegarasida joylashganligi shaharga ma'lum darajada mustaqillikni saqlab qolish imkonini berdi. Uning Brabant bilan aloqasi shaharning oq va qizil gerbida, Lotaringiya ranglarida saqlanib qolgan. Aalstda toʻqimachilik sanoati hali ham yaxshi rivojlangan. Aalst nafaqat to'qimachilik, kiyim-kechak va poyabzal ishlab chiqaradi, balki ko'plab kerakli mashinalarni ishlab chiqaradi. Qishloq hududlari ko'p ishlab chiqarish bilan ajralib turadi.Ular, shuningdek, mintaqada katta faol kesish gul biznesiga ega. Aalst har yili Lentdan oldin nishonlanadigan karnaval bayramlari bilan mashhurdir. Ushbu bayram paytida shahar hokimiyatining sobiq qo'ng'iroqxonasi an'anaviy ""piyoz otish"" joyidir. Shahzoda Karnaval taxtga saylanadi va unga uch kun davomida shaharni ""hukmronlik qilish"" uchun ruxsat beriladi.","100","829","11.33","6.97","0.373","0.437","science"
"wikipedia","Evtanaziya","https://uz.wikipedia.org/wiki/Evtanaziya","4","AQSH ning Oregon, Vashington va Montana shtatlarida ham evtanaziyaga ruxsat etilgan. Germaniya, Shvetsiya, Hindiston, Isroil, Yaponiya, Kanada va boshqa baʼzi mamlakatlarda muayyan sharoitlarda reanimatsiya yoki evtanaziyada ishtirok etish uchun jazodan mahrum etishga ruxsat beriladi. Bundan tashqari baʼzi davlatlar jiddiy ruhiy kasalliklarga chalingan bemorlarga evtanaziya oʻtkazishga ruxsat bergan (bu majburiy evtanaziyadir). Oʻzbekiston Respublikasi qonun hujjatlarida har qanday kasallanish turidan qatʼiy nazar bemorlarga evtanaziya usulini qoʻllash man etiladi. Hayvonlarga nisbatan (kasallik sabab uy hayvonining joni ogʻrimasligi uchun) evtanaziyaga ruxsat berilgan. Bugungi kunda evtanaziya haqida turli qarama-qarshi fikrlar mavjud. Evtanaziya tarafdorlari bu soʻzni yoqimli, yengil oʻlim deb baholaydilar. Hozir faqat Niderlandiya evtanaziyani mamlakat miqyosida rasman qonunlashtirgan davlat hisoblanadi. Oʻzini oʻldirish","107","937","12.0","7.51","0.296","0.437","law"
"wikipedia","Allopatrik turlanish","https://uz.wikipedia.org/wiki/Allopatrik_turlanish","5","Bu modelning oʻziga xosligi shundaki, kichik guruhda genetik dreyf va ""asoschi effekti"" (founder effect) juda kuchli boʻladi. Kichik populyatsiyada genetik oʻzgarishlar tezroq sodir boʻladi, bu esa yangi turning qisqa vaqt ichida (geologik oʻlchovlarda) paydo boʻlishiga olib kelishi mumkin. Okean orollari va arxipelaglar peripatrik turlar hosil boʻlishining eng yorqin misolidir. Orollar va baland togʻ choʻqqilari (mikro-allopatriya) turlar hosil boʻlishining haqiqiy laboratoriyasidir. Masalan, Gavayi orollaridagi angiosperm oʻsimliklarining aksariyati allopatrik va parapatrik yoʻllar bilan paydo boʻlgan.Shuningdek, Himolay togʻlari va Tibet platosining koʻtarilishi mintaqadagi koʻplab baliq va oʻsimlik turlarining ajralib chiqishiga sabab boʻlgan. Geologik maʼlumotlarga koʻra, Panama boʻgʻozining 2.7–3.5 mln yil avval yopilishi okean hayoti uchun ulkan allopatrik toʻsiq boʻlgan.","106","891","11.89","7.08","0.336","0.437","science"
"wikipedia","Abu Rayhon Beruniy","https://uz.wikipedia.org/wiki/Abu_Rayhon_Beruniy","3","Oʻsha paytda Xorazmdagi hukmron Afrigʻiylarga xayrixoh edi, 995-yil Katni, Xorazmning ikkinchi poytaxti, Gurganj (Urganch)ning amiri Maʼmun ibn Muhammad bosib oladi va Afrigʻiylar sulolasini taxtdan agʻdardi va natijada Beruniy vatanini tashlab Buxoroga ketdi. U yerda u Ibn Sino bilan yozishmalar olib borgan va bu ikki olim oʻrtasida fikr almashilgan. U oʻzining „Geodeziya“ asarida 990-yil Kat shahrining geografik kengligini aniqlaganini yozadi. Maʼlumki, geografik kenglikni aniqlash uchun geografiya, matematika va astronomiyadan yetarlicha bilimga ega boʻlish lozim. Ray shahriga (hozirgi Tehron yaqinida) keladi. U Rayda mashhur olim — matematik va astronom al-Xoʻjandiy, tabib va faylasuf ar-Roziylar bilan tanishadi. Beruniy Rayda oʻzining „Al-Faxriy sekstanti“ risolasini yozadi. 997-yil Beruniy Katga qaytdi.","105","820","13.5","6.28","0.343","0.44","culture"
"wikipedia","Mirzo Muhammad Haydar","https://uz.wikipedia.org/wiki/Mirzo_Muhammad_Haydar","1","Mirzo Muhammad Haydar (Muhammad Haydar Dugʻlot; 1499, Toshkent — 1551, Kashmir) — tarixchi, davlat arbobi. Muhammad Husayn koʻragonning oʻgʻli, onasi Xub Nigorxonim Yunusxonning kichik qizi, Boburning onasi — Qutlugʻ Nigorxonimning singlisi edi. 1508—1509-yillarda Shayboniyxon buyrugʻi bilan otasi qatl qilingach, yosh Muhammad Haydarning hayoti xavf ostida qoladi. Muhammad Husaynning ishonchli kishilaridan biri Mavlono Muhammad koʻp qiyinchiliklar bilan Muhammad Haydarni Buxorodan Badaxshonga olib qochadi. 1509-yil Qobulga — Bobur saroyiga olib keladi. Bobur unga yuksak ehtirom koʻrsatadi. Mirzo Haydarning yozishicha, Bobur unga ota oʻrnida otalik qiladi. 3 yildan soʻng Mirzo Haydar Andijonga — Sulton Saʼidxon huzuriga ketadi va xonning oxirgi kunigacha u bilan birga boʻladi. 1514-yil Qashqarda Sulton Saʼidxon hokimiyati oʻrnatilgach, Mirzo Haydar u bilan birga Qashqarga keladi.","115","891","11.89","6.76","0.374","0.44","culture"
"wikipedia","Futbol boʻyicha 1930-yilgi jahon chempionati","https://uz.wikipedia.org/wiki/Futbol_boʻyicha_1930-yilgi_jahon_chempionati","10","Fransuzlar turnirga Jules Rimetning talabidan soʻng yoʻl olishgan. Ammo „uchranglilar“ning asosiy himoyachisi — Manuel Anatol va bosh murabbiy Gaston Barreau Urugvayga borishga rozi boʻlmadi. Belgiyaliklar turnirga murabbiy Rodolphe Seeldrayers qoʻl ostida yoʻl olishdi. Ruminiyaliklar Genuya shahridan „Conte Verde“ nomli kemada Urugvay tomon yoʻl oldi. Fransuzlar 1930-yilning 21-iyun kunida Villefranche-sur-Mer portidan ruminiyaliklarga qoʻshilishdi. Belgiyaliklar esa Barselonadan xuddi shu kemaga chiqishdi. Kemada futbolchilardan tashqari FIFA prezidenti — Jules Rimet, 3 nafar hakam: John Langenus, Henri Christophe, Thomas Balvay va jahon chempioniga topshiriladigan maxsus kubok ham bor edi. 1930-yilning 29-iyun kuni Braziliya terma jamoasi aʼzolari ham Rio-de-Janeyrodagi portdan „Conte Verde“ga chiqishdi. Bu jamoalarning barchasi 4-iyulda Urugvayga yetib kelishdi.","105","878","12.0","6.76","0.37","0.44","sport"
"wikipedia","Abssess","https://uz.wikipedia.org/wiki/Abssess","2","Yiringli yalligʻlanish natijasida toʻqimalar yemiriladi. Bu esa oʻz navbatida, ichida yiring, yemirilgan toʻqimalarning elementlari, mikroblar va ularning toksinlari boʻlgan boʻshliq yuzaga keladi. Abssess atrofida biriktiruvchi toʻqimadan iborat tashqi qatlam va granulyatsion toʻqimadan iborat ichki qatlamdan tashkil topgan abssess kapsulasi yuzaga keladi (piogen membranasi). Ushbu kapsula yorilgan taqdirda yiring abssessidan tashqariga tushadi, bu esa turli asoratlarni keltirib chiqarishi mumkin. Keyinchalik abssess boʻshligʻi granulyatsion toʻqima bilan toʻladi. Mayda abssesslar oʻz-oʻzidan soʻrilib ketishi mumkin. Kasallik boshlangan davrda abssess sohasida toʻxtab-toʻxtab tutadigan ogʻriq paydo boʻladi. Keyin asta-sekin shish va qizarish ortib, tungi ogʻriq yuzaga keladi. Madda yigʻilishiga qarab, flyuktuatsiya aniqlanadi, bu muhim simptomdir. Agar abssess chuqur joylashgan boʻlsa, flyuktuatsiyani aniqlash mushkul.","107","933","11.0","7.31","0.373","0.441","health"
"wikipedia","Afg'on san'ati","https://uz.wikipedia.org/wiki/Afg'on_san'ati","2","Afgʻonistonning koʻplab ommaviy axborot vositalaridagi sanʼati dastlab deyarli erkaklar tomonidan amalga oshirilgan. Sanʼat asosan Afgʻoniston milliy muzeyida, Afgʻoniston Milliy galereyasida va Kobuldagi Afgʻoniston Milliy arxivida joylashgan. Mamlakatda bir qancha sanʼat maktablari mavjud. Kobuldagi Afg‘oniston zamonaviy sanʼat markazi yoshlarga zamonaviy rassomchilikni o‘rganish imkoniyatini beradi. Soʻnggi oʻn yillarda urush va qasddan ikonoklazma Afgʻoniston badiiy merosining katta miqdorda yoʻq qilinishiga olib keldi. 1970-yillarning oxirida Afgʻonistonda 20 600 dan ortiq tilla taqinchoqlardan iborat kolleksiya topilgan, ulardan baʼzilari bronza davriga tegishli boʻlgan. Baqtriya xazinasi nomi bilan mashhur boʻlgan bu tangalar, marjonlarni va boshqa zargarlik buyumlari Jouzjon viloyatidagi Shibirgʻon qabristonidan topilgan. Ular AQSh va Evropadagi muzeylarda namoyish etilgan .","103","895","12.75","7.55","0.275","0.441","culture"
"wikipedia","Albatros","https://uz.wikipedia.org/wiki/Albatros","3","Albatroslar Janubiy okeanda yashaydi (yaqinda paydo boʻlgan shakllanish – Antarktidani oʻrab turgan suvlar) va asosan uzoq orollarda uy quradilar. Sayohat qiluvchi albatroslar Janubiy Jorjiya va Tristandakunya orollaridan Hind okeani va Yangi Zelandiyaning subantarktika kamariga qadar butun Janubiy okean boʻylab uya quradilar. Qirollik albatroslari faqat Yangi Zelandiyada, xususan Otago yarim orolining katta qushlar koloniyasida koʻpayadi. Albatroslar jinsi (Diomedea): Amsterdam albatrosi (Diomedea amsterdamensis). Qirollik albatrosi (Diomedea epomophora). Sayohat qiluvchi albatros (Diomedea exulans). Diomedea dabbenena. Diomedea antipodensis Albatroslar jinsiga mansub qushlarning eng qadimgi topilmalari taxminan 12-15 million yil avval Oʻrta Miosen davriga toʻgʻri keladi. Qazilma turlari (Olson, 1985; Haaramo, 2005) Diomedea milleri (Oʻrta Miotsen, Sharktooth tepaligi va ehtimol Oʻrta Miosen, Oregon, AQSh) Diomedea sp. (Oxirgi Miosen, Valdes yarim oroli (Argentina), Antarktida) Diomedea sp. (Erta Pliotsen, Janubiy Afrika) Diomedea sp. (Erta Pliotsen, Florida, AQSh)","130","1082","10.5","7.09","0.413","0.441","science"
"wikipedia","Erkin jism","https://uz.wikipedia.org/wiki/Erkin_jism","2","Misol „erkin tana“ atamasining kontekstga sezgirligini koʻrsatadi. Silindr erkin jismning bir qismi boʻlishi mumkin, u oʻz-oʻzidan erkin jism boʻlishi mumkin va u qismlardan iborat boʻlganligi sababli, bu qismlarning har biri oʻz-oʻzidan erkin tana boʻlishi mumkin. Eʼtibor bering, 1 va 2-rasm hali erkin tana diagrammasi emas. Toʻldirilgan erkin jism diagrammasida erkin jism unga taʼsir qiluvchi kuchlar bilan koʻrsatilgan. Erkin jismni erkin tushadigan jismdan ham farqlash kerak. Nyuton fizikasida oxirgi atama boshqa barcha kuchlar nolga teng boʻlgan sof tortishish taʼsiriga tushadigan jismni anglatadi. Eynshteynning umumiy nisbiylik nazariyasida tortishish fazo -vaqt egriligiga aylanadi, erkin tushayotgan jism hech qanday kuchga boʻysunmaydi va geodeziya boʻylab harakatlanuvchi jismdir.","102","797","14.71","6.57","0.272","0.442","science"
