"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"wikipedia","BXSR oliy hokimiyat organlarining koʻkrak nishonlari","https://uz.wikipedia.org/wiki/BXSR_oliy_hokimiyat_organlarining_koʻkrak_nishonlari","3","Ularning barchasi faqat prezidium aʼzolari, delegat guruhlari raislari va oqsoqollariga taqsimlandi. Ammo delegatlarning haddan tashqari noroziligiga belgilarning qoniqarsiz sifati sabab boʻldi. Kiyimlarga mahkamlagich sifatida ishlatiladigan pinlar tezda ishdan chiqdi, emal jirkanch, bulutli soyalarga ega edi va koʻpincha parchalanadi. Belgilar juda nozik, tezda deformatsiyalangan va yaroqsiz holga kelgan. Pimli mahkamlashdan voz kechib, pin va gayka bilan mahkamlashga oʻtishga qaror qilindi, ammo bu belgilarning atigi 20 tasi qilingan. 1921-yil may oyida boʻlib oʻtgan Xalq vakillarining Ikkinchi Butunbuxoro qurultoyida oliy hokimiyat — Buxoro Markaziy Ijroiya Qoʻmitasi tuzildi. Uning birinchi raisi etib Usmonxoʻja Poʻlatxoʻjaev saylandi. U BNSR Markaziy Ijroiya Qoʻmitasining birinchi koʻkrak nishonini ishlab chiqarish tashabbuskori edi.","103","850","12.62","7.19","0.446","0.551"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","7","Bu kuch ipning yoʻnalishi boʻylab ichkariga yoʻnaltiriladi va markazga tortuvchi kuch deb ataladi. Boshqa toʻp ham xuddi shunday talabga ega, lekin ipning qarama-qarshi uchida boʻlish uchun bir xil oʻlchamdagi, lekin yoʻnalish boʻyicha qarama-qarshi boʻlgan markazga yoʻnaltirilgan kuch talab qilinadi(2-rasmga qarang). Bu ikki kuch, shuningdek, 2-rasmda koʻrsatilgan, ipni kuchlanish ostida qoʻyib, ip bilan taʼminlanadi. Ipning oʻrta nuqtasida aylanadigan ramkani qabul qiling. Faraz qilaylik, ramka sharlar bilan bir xil burchak tezligida aylanadi, shuning uchun toʻplar bu aylanadigan ramkada harakatsiz koʻrinadi. Toʻplar harakat qilmayotganligi sababli, kuzatuvchilar ular dam olishda ekanligini aytishadi. Agar ular Nyutonning inertsiya qonunini qoʻllasalar, ular toʻplarga hech qanday kuch taʼsir qilmasligini aytishadi, shuning uchun ipni boʻshashtirish kerak.","107","869","15.71","6.7","0.327","0.551"
"wikipedia","Amfoterisin B","https://uz.wikipedia.org/wiki/Amfoterisin_B","1","Amfoterisin B – antifungal dori . Dori shakllari: infuzion eritma uchun konsentrat, infuzion eritma uchun liofilizat, ogʻiz orqali yuborish uchun suspenziya, planshetlar, topikal va tashqi foydalanish uchun malham. Zamburugʻga qarshi faollikka ega polienli makrosiklik antibiotik. Streptomyces nodosus tomonidan ishlab chiqarilgan. Biologik suyuqliklardagi kontsentratsiyaga va patogenning sezgirligiga qarab, fungitsid yoki fungistatik taʼsirga ega. U qoʻziqorinning hujayra membranasida joylashgan sterollar (ergosterollar) bilan bogʻlanadi va membranaga qoʻshilib, juda yuqori oʻtkazuvchanlikka ega boʻlgan past selektiv ion kanalini hosil qiladi. Natijada, hujayra ichidagi tarkibiy qismlarning hujayradan tashqari boʻshliqqa chiqishi va qoʻziqorinning oʻlishi. Candida spp., Cryptococcus neoformans, Aspergillus spp.ga qarshi faol. va boshqa qoʻziqorinlar. Bakteriyalarga, rikketsiyalarga, viruslarga taʼsir qilmaydi. 2011-yilda olib borilgan tadqiqotlar amfoterisin B ning antimikotik taʼsirining asosiy sababini aniqladi, bu past selektiv ion kanalini yaratishdan iborat emas, balki uning ergosterol bilan bogʻlanishi (va u bilan terapiya paytida nojoʻya taʼsirlarning kamayishini taʼminlaydi).), shunga oʻxshash (antimikotik) taʼsir natamitsinda kuzatiladi, bu kanallarni hosil qilmaydi.[manba kerak] Umumiy kandidoz, kriptokokkoz, koksidioidomikoz, gistoplazmoz, aspergilloz.","154","1384","10.27","7.67","0.526","0.552"
"wikipedia","Bakteriyalar","https://uz.wikipedia.org/wiki/Bakteriyalar","5","Aerob nafas olish vaqtida organik birikmalar oksidlanib, karbonat angidrid ajralib chiqadi. Anaerob sharoitda organik birikmalarning parchalanishi va bunda energiya ajralib chiqishi bijgʻish deyiladi. Tabiatda va xalq xoʻjaligida bakteriyalarning ahamiyati juda katta. Bakteriyalar tirik xujayralar tarkibiga kiradigan hamma kimyoviy elementlarning tabiatda aniqlanishida ishtirok etadi. Oʻsimlik va hayvon qoldiqlari sellyuloza, pentozalar, kraxmal, pektin moddalar va boshqalarni oʻzlashtira oladigan mikroorganizmlar ishtirokida parchalanib, pirovardida karbonat angidrid bilan suvga aylanadi. Tabiatda azot aylanishida ham mikroorganizmlarning roli katta. Hayvonlar oʻziga zarur azotli birikmalarni oʻsimlik oqsillaridan hosil qiladi. Hayvon va oʻsimlik oqsillari Bakteriya taʼsirida minerallashib, avval ammiakka, keyin nitrit va nitratlarga aylanadi. Ammoniyli tuzlar ham, nitratlar ham yuksak oʻsimliklar uchun oziq boʻladi, ular shu tuzlardan foydalanib, oʻz tanasida oqsil hosil qiladi.","114","995","12.67","7.57","0.412","0.553"
"gazeta.uz","«Мустақиллик майдони» ва «Бодомзор» метро бекатида ҳожатхона ҳамда она ва бола хонаси очилди","https://www.gazeta.uz/uz/2026/07/12/wc-in-metro/","1","Тошкент метросининг «Мустақиллик майдони» ва «Бодомзор» бекатида она ва бола хонаси ҳамда ҳожатхона ишлай бошлади. Бу ҳақда метрополитен матбуот хизмати хабар қилди. Ҳожатхонадан фойдаланиш нархи — 4 минг сўм. У соат 07:00 дан 22:00 гача фаолият юритади. Хоналар гигиеник воситалар билан таъминланган ҳамда барчага тушунарли бўлиши учун кўрсаткичлар уч тилда ёзилган. Ундан Иккинчи жаҳон уруши фахрийлари, ногиронлиги бор шахслар, 7 ёшгача бўлган болалар, нафақадаги фуқаролар, Чернобил фалокати иштирокчилари, шунингдек, ҳуқуқни муҳофаза қилиш органлари ходимлари бепул фойдалана олади. Бунинг учун маълумотни тасдиқловчи ҳужжат тақдим этилиши керак. Эслатиб ўтамиз, 2022 йилнинг февраль ойида пойтахт метрополитенининг «Чилонзор» бекатида синов тариқасида она ва бола хонаси ҳамда ҳожатхона ишга туширилган эди.","106","813","12.5","6.7","0.51","0.554"
"gazeta.uz","Хонадонлар бироз қимматлади, ипотека эса ўсмоқда. Ўзбекистон уй-жой бозоридаги вазият қандай?","https://www.gazeta.uz/uz/2026/07/10/real-estate/","6","Тошкентда ер нархи арзонлашди Биринчи чорак якунларига кўра, Тошкент шаҳрида ернинг бир сотихи учун ўртача қиймат 301 млн сўмни ташкил этди. Бу ўтган йилнинг шу даврига нисбатан 6,4 фоизга кам. Марказий банк бундай пасайишни шаҳар марказидан узоқроқда жойлашган туманларда ер участкалари таклифи кўпайганлиги билан изоҳлайди. Графикдан кўринадики, ер нархлари тахминан 2024 йилнинг бошида энг юқори чўққисига чиққан бўлиб, унда бир сотих ер баҳоси қарийб 380 млн сўмни ташкил қилган. Шундан сўнг, динамика ўзгарувчан бўлиб қолганига қарамай, қиймат умумий ҳисобда пасайиб борган. Мамлакатда 2900 га яқин кўп квартирали объект қурилмоқда Март ойи охирига кўра, Ўзбекистонда турли қурилиш босқичларида 2900 га яқин кўп квартирали уй-жой объекти мавжуд бўлган.","106","757","16.83","6.12","0.337","0.554"
"wikipedia","Allopatrik turlanish","https://uz.wikipedia.org/wiki/Allopatrik_turlanish","6","Tinch okeani va Karib dengizi bir-biridan ajralishi natijasida shaffof qisqichbaqalarning (Alpheus) kamida 15 juft singil turi shakllangan. Boʻgʻozning ikki tomonida yashovchi bu juftliklar hozirda oʻzaro koʻpaya olmaydi. Laboratoriyada allopatrik turlar hosil boʻlishini kuzatish uchun koʻpincha *Drosophila* pashshalaridan foydalaniladi. Dayen Dodd oʻtkazgan mashhur tajribada pashshalar ikki guruhga boʻlinib, kraxmal va maltoza bilan boqilgan. Atigi 40 avloddan keyin, kraxmalda oʻsgan pashshalar maltozada oʻsganlar bilan juftlashishni istamay qolgan. Bu esa reproduktiv izolyatsiya tabiiy tanlanishning yon mahsuloti sifatida rivojlanishini isbotladi. Allopatrik turlar hosil boʻlishi konsepsiyasi XIX asrda Morits Vagner tomonidan taklif etilgan. Biroq, bu nazariyaning zamonaviy koʻrinishi 1942-yilda Ernst Mayr tomonidan shakllantirildi. Mayr oʻzining Systematics and the Origin of Species asarida geografik izolyatsiyani turlar paydo boʻlishining markaziy omili sifatida koʻrsatdi.","116","991","12.78","7.39","0.426","0.554"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","18","Emma Goldman 1916-yilda tugʻilishni nazorat qilish boʻyicha maʼlumotlarni tarqatgani uchun hibsga olingan. Abraham Jacobi New York tibbiyot hamjamiyatini qonunni shifokorlarga kontratseptiv maʼlumotlarni tarqatishga ruxsat berish mazmunida oʻzgartirishga undashga urinib koʻrdi. Sangerning sud jarayoni va Brynening ochlik eʼlonlari haqidagi eʼlonlar aholi orasida mazkur masalaga nisbatan katta ishtiyoq uygʻotdi. 1917 yil-oxiriga kelib Qoʻshma Shtatlarda tugʻilishni nazorat qilishga ixtisoslashgan 30 dan ortiq tashkilotlar mavjud edi. Jamoatchilik bilan aloqalar boʻyicha doim aqlli qarorlar qabul qiladigan Sanger oʻz gʻoyasini kengroq ilgari surish uchun sud jarayonining oshkora oʻtkazilishiga urgʻu berdi. Suddan soʻng u harakatning eng koʻzga koʻringan rahbari sifatida paydo boʻldi. William J. Robinson, Mary Dennett va Blanche Ames Ames kabi boshqa rahnamolar Sangerning xarizmasi, jozibasi va shijoati bilan tenglasha olmadilar.","115","940","14.25","7.05","0.386","0.555"
"kun.uz","Alifbo haqidagi bahslar va Lukashenkoning o‘zbeklarga taklifi - hafta dayjesti.","https://kun.uz/news/2026/07/11/alifbo-haqidagi-bahslar-va-lukashenkoning-ozbeklarga-taklifi-hafta-dayjesti-be3b8b","14","Zarur bo‘lsa, ularga sog‘liqni saqlash va ta’lim sohalarida ham ko‘mak ko‘rsatiladi. Bu yerda mehnat qilish va rivojlanish uchun imkoniyatlar mavjud”, – dedi Lukashenko. U O‘zbekistonda suv resurslari va yer masalasi dolzarb ekanini aytarkan, Belarusda bu borada imkoniyatlar ko‘proqligini va ishchi kuchiga ehtiyoj borligini ta’kidladi. Bundan tashqari, Lukashenko belarusliklar o‘zbeklarga nisbatan iliq munosabatda ekanini ham qo‘shimcha qildi. Bu hafta yana nimalar ro‘y berdi? Toshkentda elektr energiyasi uzilishlarini bartaraf etish bo‘yicha maxsus komissiya tuzildi. Energetika vazirligi xabariga ko‘ra, komissiya poytaxt energotizimida kuzatilayotgan avariyalarning sabablari, uskunalarning texnik holati, rekonstruksiya ishlarining sifati va avariyaga qarshi himoya tizimlarining samaradorligini o‘rganib chiqadi. Ma’lumot uchun, oxirgi ikki haftada ikkita podstansiyada jiddiy avariyalar ro‘y berdi va umuman, avariyaviy uzilishlar yozning ilk kunlaridan buyon ro‘y berib turibdi.","118","991","16.75","6.25","0.336","0.556"
"wikipedia","Anatomiya","https://uz.wikipedia.org/wiki/Anatomiya","5","Anatomiyaning asosiy va eng qadimgi oʻrganish usulidan foydalanilgan, bora-bora kesib preparatlar tayyorlash, arralash, qon tomirlarga turli suyukliklar yuborish, rentgen nuri va mikroskopik qoʻllash usullari joriy etildi: tirik odamda esa paypaslab koʻrish, perkussiya (barmoq yoki bolgʻacha bilan urib oʻrganish) yoki auskultatsiya (eshitib koʻrish) usullari qoʻllanila boshlandi. Bundan tashqari, Anatomiya (proyeksion Anatomiya) hayvonlar va sogʻlom odamlarda (tashqi belgilarga qarab) chuqurroq yotgan aʼzolarning joylanishini tajriba yoʻli bilan aniqlaydi. Oʻzbekistonda Anatomiya fanining haqiqiy rivoji 1940 — 1950 yillarga toʻgʻri keladi. Oʻzbek olimlaridan H. 3. Zohidov markaziy nerv sistemasining ayrim sohalarini, odamning yoshiga xos tuzili-shini, R. E. Xudoyberdiyev nerv sistemasining qon bilan taʼminlanishini, qon tomirlar Anatomiyasini, M.","102","858","12.5","7.18","0.47","0.556"
"wikipedia","Alpomish","https://uz.wikipedia.org/wiki/Alpomish","7","Shu munosabat bilan bu yerda xalqaro ilmiy konferensiya oʻtkazildi, Alpomish nomidagi bogʻ barpo etildi va xalq qahramoniga haykal ochil-di. „Alpomish“ning atoqli xalq baxshilari kuylagan variantlari qayta nashr etildi. Doston haqida hujjatli va badiiy film, uning motivlari asosida teatr spektakllari yaratilgan. Qadimiy turkiy tilda yozilgan doston. 1999-yilda Oʻzbekistonda „Alpomish“ dostonining 1000 yilligini keng nishonlandi. Bu dostonda Alpomish laqabli Hakimbek degan qoʻrqmas pahlavonning amakisi (qaynotasi) bilan sevgilisi Barchinoyni yovuz Qalmoqlar yurtidan qutqarib kelishi va murod-maqsadiga yetishi juda jonli tasvirlangan. Alpomish Qalmoqlar yurtida koʻp qiyinchiliklarga, hiyla-nayranglarga duch kelib, ularni mardona yengib oʻtadi. Oʻzining mardligi, haqqoniyligi, tantiligi tufayli Qalmoqlar yurtida ham, oʻz vatanida ham adolatni qaror toptiradi. Ushbu dostonda oʻzbeklarning feʼl-atvori juda mahorat bilan tasvirlangan.","111","942","12.78","6.93","0.478","0.556"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","10","Bunga javoban kontratsepsiya toʻlqini ancha pastladi, ammo butunlay yoʻq boʻlib ketmadi. Mavzuga oid nashrlar soni sezilarli darajada kamaydi. Oz sonli uchraydigan reklamalarda „nikoh yordami“ yoki „gigiyenik vositalar“ kabi evfemizmlardan foydalaniladigan boʻldi. Dorixonalarda prezervativlarni „rezina buyumlar“, bachadon boʻyni qalpoqlarini „bachadon qoʻllab-quvvatlovchilari“ sifatida sotish davom etdi. Asr boshida Greenwich Villageda soʻz erkinligiga qoʻyilgan taqiqlarni bekor qilishga uringan kuchli harakat paydo boʻldi. Ezra Heywood, Moses Harman, D. M. Bennett va Emma Goldman kabi radikallar, feministlar, anarxistlar va ateistlar tomonidan qoʻllab-quvvatlangan bu harakat muntazam ravishda odobsizlikka qarshi qonunlarga va keyinchalik hukumatning Birinchi jahon urushida ishtirok etganligi haqidagi tanqidiy nutqni bostirishga urinishlariga qarshi kurashdilar. Mazkur soʻz erkinligi harakati 1914-yilgacha siyosatga eʼtibor qaratdi va kamdan-kam hollarda kontratsepsiyaga murojaat qildi.","113","1001","12.89","7.4","0.431","0.557"
"wikipedia","Astrofotometriya","https://uz.wikipedia.org/wiki/Astrofotometriya","3","Fotometrik sistemalar uch turga boʻlinadi: keng polosali (∆λ>300 A°), oʻrtacha polosali (100A)< <300A) va tor polosali (∆λ <100A). Amalda koʻproq keng polosali Astrofotometriya qoʻllanilib, ayniqsa uch rangli U(ultrabinafsha), V (koʻk), V(sariq) sistema yordamida topilgan U– V va V – Vrang koʻrsatkichlar orasidagi statistik diagrammadan zarur maʻlumotlar olinadi. Bu sistemani X boʻyicha davom ettirib, qizil (K) va infraqizil (I) kattaliklar ham kiritilsa, besh rangli fotometriya hosil boʻlib, qoʻshimcha rang koʻrsatkichlar yordamida yoritqichning fizik xususiyatlari chuqurroq oʻrganiladi. Hozir 12 rangli keng polosali fotometrik sistema ishlab chiqilgan. Oʻrtacha va tor polosali sistemalar faqat maxsus hollarda ishlatiladi.","93","733","18.2","6.44","0.242","0.557"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","2","Biroq, klinika tez orada politsiya tomonidan yopib qoʻyilgan. Sanger esa 30 kunlik qamoq jazosiga hukm qilingan. Harakatning asosiy burilish nuqtasi Birinchi jahon urushi paytida roʻy berdi. Buning asosiy sababi koʻplab amerikalik harbiy xizmatchilarga venerik kasalliklar tashxisi qoʻyilganida edi. Hukumat jinsiy aloqa hamda kontratseptsiyani sogʻliqni saqlash masalasi va ilmiy tadqiqotlarning qonuniy mavzulari sifatida belgilagan venerik kasalliklarga qarshi kampaniyalar boshlab yuborgan. Shu tariqa tarixda birinchi marta AQSh hukumati instituti jinsiy masalalarni doimiy, ommaviy muhokama qilishda ishtirok eta boshlagan; Natijada kontratseptsiya axloqiy muammo sifatida ahamiyatini yoʻqotib, asosan sogʻliqni saqlash masalasiga aylangan. Jamiyatdagi tugʻilishni nazorat qilishga boʻlgan munosabatning oʻzgarganidan ruhlangan Sanger 1923-yilda ikkinchi bor tugʻilishni nazorat qilish klinikasini ochadi.","105","911","14.86","7.59","0.308","0.558"
"wikipedia","Abu Rayhon Beruniy","https://uz.wikipedia.org/wiki/Abu_Rayhon_Beruniy","2","Beruniy ona tili boʻlgan xorazmiy tilidan tashqari fors, arab yunon, ibroniy va suryoniy tillarini bilgan va 50 yoshida sanskrit tilini oʻrgandi. Iroqiylarning oxirgi vakili Abu Nasr Mansur ibn Iroq Beruniyning ustozi edi. Al-Beruniy falakiyot, riyoziyot, geodeziya, jugʻrofiya, mineralogiya va tabiiy fanlarni yaxshi bilgan. Shuningdek, tarixchi, xronolog va tilshunos sifatida ham ajralib turardi. U oʻz davrining deyarli barcha fanlarini mukammal oʻrgangani sabab qomusiy alloma deb nomlanadi va koʻplab ilm sohalarida tinimsiz izlanishlari uchun moʻl-koʻl mukofotlangan. Shoh xonadoni va jamiyatdagi boshqa qudratli unsurlar Al-Beruniyning tadqiqotlarini moliyalashtiradi. Oʻziga xos taʼsirga ega boʻlgan Al-Beruniyning oʻzi ham falsafani oʻrganish davomida, boshqa xalqlarning olimlaridan, xususan, yunon olimlaridan ham ilhom olgan.","104","838","15.29","6.64","0.383","0.559"
"wikipedia","Aliye Berger","https://uz.wikipedia.org/wiki/Aliye_Berger","1","Aliye Berger (1903-yil 24-dekabr — 1974-yil 9-avgust) — turk rassomi, oʻymakori va tasviriy sanʼat oʻqituvchisi. Berger Turkiya Respublikasining birinchi gravyura (grafik sanʼat turi) laridan biridir. Ekspressionistik gravyuralari va 1954-yilda Yapı Kredi Bankining rasm tanlovida gʻolib chiqqanligi bilan mashhur. Berger 1903-yil 24-dekabrda Turkiya jumhuriyatining Istanbul shahri Buyukada shaharchasida tugʻilgan. Ootasi Kabaagachli Shakir Pasha va onasi Giritli Sare Ismoil Xanim. Singlisi rassom Fehrelnissa Zeid va akasi muallif Jevat Shakir Kabaağachli boʻlgan. Berger dastlab Notre Dame de Sion litseyida oʻqiyotganda rasm va pianino darslarini oʻrgangan. 1947-yilda musiqa oʻqituvchisi Karl Bergerga turmushga chiqdi, ammo Berger olti oydan oʻtgach vafot etdi. Keyin Berger Londonga koʻchgan va u yerda rassom John Buckland-Wrightning ustozligi ostida gravyura va haykaltaroshlikni oʻrganishni boshladi. 1951-yilda Istanbulda ilk koʻrgazmasini oʻtkazdi.","118","962","11.8","6.66","0.568","0.559"
"wikipedia","Abu Muslim","https://uz.wikipedia.org/wiki/Abu_Muslim","4","Shu paytda as-Saffoh vafot etib, xalifalik taxtiga al-Mansur oʻtiradi. Mansur hokimiyatini amakisi, Vizantiyaga yurish qilgan qoʻshin koʻmondoni Abdulloh tan olmagan. Abu Muslim isyonchini tor-mor keltirgan (754 yil noyabr) va katta oʻljani qoʻlga tushirgan. Mansur oʻljani talab qiladi, bundan gʻazablangan Abu Muslim Xurosonga qaytgan. Biroq xalifa uni yoʻldan qoldirib Madoyin shahriga muzokaraga chaqirtirib keltirishga erishgan. Abu Muslim shu yerda 755 yil 12-fevral (yoxud 27-yanvar)da xalifa qabulida boʻlgan chogida oʻldirilgan. Sakkiz yillik faol diniy-siyosiy faoliyati davrida Abu Muslim „ashaddiy“ shialar taʼlimotiga yoki imomatlikka yaqinlashmagan boʻlsa ham uning oʻlimi zamonaviy mazdakiylar, shialarning bir qancha qoʻzgʻolonlarini keltirib chiqargan. „Ashaddiy“ shialarning ayrim firqalari uni imom deb eʼlon qilgan, abumuslimiya firqasi paydo boʻlgan.","107","871","13.75","6.62","0.473","0.56"
"kun.uz","Alifbo haqidagi bahslar va Lukashenkoning o‘zbeklarga taklifi - hafta dayjesti.","https://kun.uz/news/2026/07/11/alifbo-haqidagi-bahslar-va-lukashenkoning-ozbeklarga-taklifi-hafta-dayjesti-be3b8b","8","Batafsil tushuntirish yo‘qligi uchun ham: “Alifbomiz tuppa-tuzuk shekilli, o‘zi nima muammo?” degan oddiy savolga juda ko‘p odamlar, ayniqsa yoshlar qoniqarli javob ololmayapti. Natijada, ehtimoliy boshqa ssenariydagidan ko‘ra ko‘proq e’tirozlarni ko‘rib turibmiz. E’tiroz bildirayotganlar orasida ziyolilar ham bor. Agar aynan ziyoli qatlam uchun alifbodagi muammolar chuqur tahlil qilingan, “alifboni o‘zgartirish shartmi?” degan savolga batafsil javob beradigan, mavjud barcha yechim variantlarining afzalliklari va kamchiliklarini ochib beradigan, kerak bo‘lsa 100 sahifadan oshadigan hajmdagi ilmiy-amaliy tadqiqot e’lon qilinganida edi, ijtimoiy konsensusga erishish osonroq bo‘lishi mumkin edi. Lekin amalda biz nimani ko‘rdik? Loyiha muallifi bo‘lmish Davlat tilini rivojlantirish departamenti va til-adabiyot institutlari nega aynan shunday xulosaga kelingani, muqobil yechimlardan qaysi asoslarga ko‘ra voz kechilgani haqida batafsil ochiq hisobot e’lon qilishmadi.","115","975","16.62","6.15","0.368","0.561"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","7","U 1847-yilda A. M Mauriceau tomonidan yozilgan. Mauriceau shifokor boʻlgan va uning ishlari tugʻilishni nazorat qilish boʻyicha sharhning dastlabki jildida koʻp marotaba tilga olingan. Tugʻilishni nazorat qilish amaliyoti odatda Qoʻshma Shtatlarga qaraganda Yevropada ilgariroq qabul qilingan. Knowltonning kitobi 1877-yilda Angliyada Charles Bradlaugh va Annie Besantlar tomonidan Britaniyaning odobsizlik toʻgʻrisidagi qonunlariga qarshi chiqish maqsadida qayta nashr etilgan. Ular hibsga olindi (keyinchalik oqlandi), lekin bu jarayon bekor ketmadi. Sud jarayonining oshkoraligi 1877-yilda dunyodagi birinchi tugʻilishni nazorat qilish boʻyicha himoya guruhi boʻlgan Malthus Ligasining shakllanishiga yordam berdi. Tuzilma Thomas Robert Malthusning dunyo boʻylab qashshoqlik va ocharchilikka olib keladigan eksponensial aholi oʻsishi haqidagi dahshatli bashoratlaridan qochish uchun aholi sonining oʻsishini cheklashga intildi. 1930-yilga kelib deyarli barcha Yevropa mamlakatlarida shunga oʻxshash jamiyatlar tashkil etilgan va katolik Irlandiya, Ispaniya va Fransiyadan tashqari Gʻarbiy Yevropaning aksariyat mamlakatlarida tugʻilishni nazorat qilish amaliyoti qabul qilina boshlangan.","137","1190","15.22","7.45","0.314","0.561"
"uza.uz","Шахмат: Афруза Ҳамдамова Бибисара Ассаубаева билан куч синашди","https://uza.uz/uz/posts/shaxmat-afruza-hamdamova-bibisara-assaubaeva-bilan-kuch-sinashdi_881678","1","Шахмат: Афруза Ҳамдамова Бибисара Ассаубаева билан куч синашди Шу кунларда онлайн форматда шахмат бўйича хотин-қизлар ўртасидаги “Women’s Speed Chess Championship 2026” баҳслари давом этмоқда. Эътиборли жиҳати, дунёнинг энг кучли хотин-қиз шахматчилари қатнашаётган мазкур турнирда ҳамюртимиз Афруза Ҳамдамова ҳам дона сурмоқда. Умумий мукофот жамғармаси 75 минг АҚШ долларидан иборат турнирга ташланган қуръа натижасига кўра, Афруза Ҳамдамова 1/16 финал босқичида блиц бўйича икки карра жаҳон чемпиони қозоғистонлик Бибисара Ассаубаева билан куч синашди. Мусобақа низомига мувофиқ, баҳслар тўғридан-тўғри плей-офф тизимида ўтказилиб, 3 та вақт назоратидан иборат бўлади. Афруза Ҳамдамова - Бибисара Ассаубаева тўқнашувининг дастлабки 2 та партиясида томонлар муроса йўлини танлади. Аммо, 14 та партиядан иборат жангларда қозоғистонлик Б.Ассаубаева 10.5:3.5 ҳисобида устунликка эришди.","110","885","12.0","6.79","0.556","0.562"
"gazeta.uz","ЖЧ-2026: Испания Бельгияни мағлуб этиб, ярим финалга чиқди","https://www.gazeta.uz/uz/2026/07/11/wc-spain-belgium/","6","Футболда дарвозабоннинг алмаштирилиши — камёб ҳодиса. Тибо Куртуа майдонга ўтириб қолганида, захира ўриндиғидагилар аввалига хавотирли жим бўлиб қолди, кейин эса посбоннинг ўрнидан турганини кўриб, тинчланди. Аммо беҳуда экан. Бир неча дақиқадан сўнг дунёнинг энг яхши дарвозабонларидан бири кўзида ёш билан майдонни тарк этди ва ўз ўрнини Сенне Ламменсга бўшатиб берди. Ламменс эса кейинги пайтларда нафақат терма жамоада, балки ўзи тўп сурадиган «Манчестер Юнайтед» клубида ҳам кўпроқ захира ўриндиғида ўтиришга одатланган эди. Фото: Бельгия қироллик футбол ассоциацияси. Де ла Фуэнтеда эса, аксинча, захира ўриндиғи нафақат кенг, балки у ерда «жокер» деб аталувчи жуда омадли футболчилар ҳам ўтирибди. Улардан бири — аввалги босқичда Португалияни уйига кузатиб қўйган Микель Мерино эди.","108","789","13.25","6.23","0.547","0.563"
"gazeta.uz","Олтингугуртнинг қимматлашиши «Навоийуран» рентабеллигини пасайтирди","https://www.gazeta.uz/uz/2026/07/10/navoiyuran/","9","Рейтинг рентабелликнинг сезиларли даражада камайиши, ишлаб чиқаришдаги жиддий муаммолар, агрессив молиявий сиёсат ёки Ўзбекистоннинг суверен рейтинги пасайган тақдирда пасайтирилиши мумкин. Жаҳон ядро ассоциацияси маълумотларига кўра, 2024 йилда Ўзбекистон уран қазиб олиш бўйича дунёда бешинчи ўринни эгаллади — қарийб 4000 тонна. Рўйхатда Қозоғистон (23 270 тонна), Канада (14 309 тонна), Намибия (7333 тонна) ва Австралия (4598 тонна) олдинда бормоқда. Улардан кейин Россия (2738 тонна), Хитой (тахминан 1600 тонна), Нигер (962 тонна) ва Ҳиндистон (тахминан 500 тонна) жой олган. Жаҳон бўйича қазиб олиш ҳажмининг қарийб 75 фоизи Қозоғистон, Канада ва Намибия ҳиссасига тўғри келади. Қозоғистон жаҳон таъминотининг 39 фоизини, Канада 24 фоизини, Намибия эса 12 фоизини таъминлаган. Дунёдаги ураннинг 55 фоиздан ортиғи ер остида эритма ҳолига келтириш усули билан қазиб олинади.","119","880","14.43","6.71","0.436","0.563"
"wikipedia","Ekvatorial mintaqa","https://uz.wikipedia.org/wiki/Ekvatorial_mintaqa","2","Tuproqlardagi mikroorganizmlar va mayda jonivorlar juda faol. Biroq temperatura va yogʻingarchilikning yuqoriligi sababli chirindili qatlam yuvilib ketishi natijasida tuproq unumdorligini tez yoʻqotadi. Oʻsimlik va hayvonot dunyosi benihoya xilma-xil va qadimiy turlarga boy. Tabiiy holda hammayoq doim yashil oʻrmonlar bilan, dengiz va okean sohillari mangr chakalakzorlari bilan qoplangan. Xoʻjalikda katta foyda keltiruvchi oʻsymliklar — kauchuksimonlar, kakao va non daraxtlari, turli xil palmalar, qimmatbaho qizil yogʻochli daraxtlar va boshqalarga boy. Hayvonlari oʻrmon sharoitiga moslashgan, asosan, daraxtlarda hayot kechirady (maymun, yalqov, mushuksimonlar va hokazo). Yerda tapir, karkidon, begemotlar yashaydi. Qush, sudraluvchi va hasharotlar turi koʻp. Gileya zonalarida 2 ta kichik zona: doimiy sernam ekvator oʻrmonlari va qisqa quruq mavsumli ekvator oʻrmonlari zonasi mavjud.","110","895","12.11","6.97","0.532","0.563"
