text,text_simplified
"Yamal JCh-2026 finalidan so‘ng Messi unga nima deganini ochiqlandi Ispaniya terma jamoasi vingeri Lamin Yamal Jahon chempionati–2026 finalida Lionel Messi unga nimalar degani haqida gapirib berdi. Qatʼiy kurashda Ispaniya Argentina ustidan 1:0 hisobida gʻalaba qozondi va Yamal oʻz karerasida ilk bor jahon chempioniga aylandi. Laminning taʼkidlashicha, u Messini bolaligidan beri hurmat qilib keladi va undan doim ilhom oladi. Afsonaviy argentinalik hujumchi finaldan soʻng yosh vingergа qoʻllab-quvvatlov va motivatsiya soʻzlarini aytgan. «U – tarixdagi eng yaxshi futbolchi, men doimo havas bilan qaragan insonman. Oʻyin oxirida unga boʻlgan hurmatimni bildirdim. U menga oʻz yoʻlimdan borishni davom ettirishimni, kelajak esa bizning avlodga tegishli ekanini aytdi. Bu soʻzlar men uchun boʻynimdagi oltin medal kabi katta ahamiyatga ega», – dedi Yamal.","Ispaniya vingeri Lamin Yamal jahon chempionati-2026 finalida Messi unga nima deganini aytdi. Ispaniya Argentinani 1:0 yengib, Yamal ilk bor jahon chempioni bo'ldi. Uning aytishicha, u Messini bolaligidan hurmat qiladi va undan ilhomlanadi. Messi unga o'z yo'lidan davom etishni va kelajak yangi avlodga tegishli ekanini aytgan — bu so'zlar Yamal uchun oltin medal kabi qadrli bo'lgan."
"Zidan Frantsiya terma jamoasi bilan uzoq muddatli shartnoma imzoladi Madridning mashhur «Real» klubi sobiq bosh murabbiyi Zinedin Zidan Frantsiya milliy terma jamoasi bilan uzoq muddatli shartnoma tuzdi. Futbol bo‘yicha ishonchli manba sifatida tanilgan insayder va jurnalist Fabrizio Romano ma’lumotiga ko‘ra, 54 yoshli mutaxassis Frantsiya terma jamoasi bilan barcha shartlarni kelishib, uzoq muddatli bitimni imzolab bo‘lgan. Biroq Frantsiya futbol federatsiyasi hali rasmiy bayonot bermadi. Ma’lumki, Zidan shu paytgacha «Real»da juda muvaffaqiyatli faoliyat olib borgan. Uning qo‘l ostida «qirollik klubi» ikki marta La Ligada, uch marta esa Chempionlar ligasida g‘olib chiqqan. Eslatib o‘tamiz, shu kunga qadar Frantsiya terma jamoasini Didye Desham boshqarib kelaotgan edi.","Zinedin Zidan Fransiya terma jamoasi bilan uzoq muddatli shartnoma imzoladi. Jurnalist Fabrizio Romano xabariga ko'ra, 54 yoshli mutaxassis barcha shartlarni kelishib olgan, ammo federatsiya hali rasmiy bayonot bermagan. Zidan «Real Madrid»ni ikki marta La Liga va uch marta Chempionlar ligasi chempioni qilgan edi. Frantsiyani ilgari Didye Desham boshqargan."
"«Yuventus» Folarin Balogun uchun kurashda peshqadamlik qilmoqda Turinning mashhur «Yuventus» klubi «Monako» va AQSh terma jamoasi hujumchisi Folarin Balogun uchun kurashda peshqadamga aylandi. Mundo Deportivo nashrining yozishicha, 25 yoshli forvardga qiziqish 2026 yildagi jahon chempionatidagi muvaffaqiyatli o‘yinidan so‘ng keskin oshgan. Balogun musobaqada uchta gol urgani bilan e’tibor markaziga tushdi. «Monako» rahbariyati hujumchini osonlikcha qo‘yib yubormoqchi emas. Klub transfer uchun qattiq moliyaviy shart qo‘ygan va Balogunni kamida 50 million evrodan kamga sotmasligini ma’lum qilgan. Futbolchiga faqat «Yuventus» emas, boshqa yirik jamoalar ham qiziqmoqda. Xususan, dortmundlik «Borussiya» hamda «Sanderlend» Balogunning ehtimoliy transferi bo‘yicha vaziyatni yaqinidan kuzatib bormoqda. 2025/2026 yildagi mavsumda Folarin Balogun barcha musobaqalarni qo‘shib hisoblaganda 43 ta o‘yinda maydonga tushdi, 19 ta gol urdi va 5 ta golli uzatma amalga oshirdi.","«Yuventus» «Monako» va AQSh hujumchisi Folarin Balogun uchun kurashda peshqadam bo'lib qoldi. Mundo Deportivo xabariga ko'ra, unga qiziqish 2026 jahon chempionatida uch gol urganidan so'ng oshgan. «Monako» uni kamida 50 million yevrodan kamga sotmaydi. «Borussiya» va «Sanderlend» ham vaziyatni kuzatmoqda. O'tgan mavsumda Balogun 43 o'yin o'tkazib, 19 gol urgan va 5 golli uzatma bergan."
"Bellingem JCh-2026 dan chiqib ketganidan so‘ng Angliya terma jamoasi muxlislaridan uzr so‘radi Angliya terma jamoasi yarim himoyachisi Jud Bellingem jahon chempionati — 2026 yarim finalida Argentinga qarshi o‘yindagi mag‘lubiyatdan so‘ng o‘z fikrlarini bildirdi. «Biz juda qayg‘udamiz. Men bu ishni nihoyat amalga oshiradigan Angliya terma jamoasining bir qismi bo‘lishni juda-juda istardim. Endi esa shu yerda turib, muxlislarga ular, ehtimol, o‘nlab yillardan beri eshitib kelaotgan bir xil gaplarni yana takrorlash — haqiqatan ham juda og‘ir. Bizdan ranjimang», — deya Bellingemning so‘zlarini ijtimoiy tarmoqda Fabrizio Romano keltiradi. Angliya terma jamoasi jahon chempionati — 2026 musobaqasida uchinchi o‘rin uchun bahsda Fransiyaga qarshi maydonga tushadi. Uchrashuv yakshanba, 19 iyul kuni, Toshkent vaqti bilan soat 02:00 da boshlanadi.","Angliya yarim himoyachisi Jud Bellingem jahon chempionati-2026 yarim finalida Argentinaga yutqazganidan so'ng muxlislardan uzr so'radi. Uning aytishicha, jamoa juda qayg'uda va u finalga chiqishni juda istagan edi. Angliya endi 19 iyulda, Toshkent vaqti bilan soat 02:00 da uchinchi o'rin uchun Fransiyaga qarshi o'ynaydi."
"Jahon chempionati final uchrashuvi 19 iyul kuni AQSHning Nyu-Jersi shtati, Ist-Raterford shahrida joylashgan «Metlayf» stadionida boʻlib oʻtadi.",Jahon chempionati finali 19 iyul kuni AQShning Ist-Raterford shahridagi «Metlayf» stadionida bo'lib o'tadi.
"UEFA rahbari FIFAning jahon chempionatida ishtirokchi jamoalar sonini oshirish tashabbusidan ham, musobaqa davridagi narx-navo siyosatidagi o‘zgarishlardan ham qoniqmagani xabar qilinmoqda. Eslatib o‘tamiz, jahon chempionati — 2026 finalida Ispaniya terma jamoasi Argentinaга qarshi bahsda 1:0 hisobida g‘alaba qozondi. Bellashuv AQShning Ist-Raterford shahrida joylashgan «Metlayf» stadionida bo‘lib o‘tdi. Uchrashuvga Sloveniyaдан kelgan hakam Slavko Vinchich boshchilik qildi.",UEFA rahbari FIFAning jahon chempionati ishtirokchilari sonini oshirish tashabbusidan va narx siyosatidagi o'zgarishlardan norozi ekani xabar qilinmoqda. Jahon chempionati-2026 finalida Ispaniya Argentinani 1:0 yenggan edi. O'yinni Sloveniyadan hakam Slavko Vinčić boshqargan.
"Braziliya klubi himoyachisi bilan juda xunuk xayrlashdi Braziliyalik himoyachi Leo Koelyo Braziliya chempionati uchinchi divizioni — S Seriyada ishtirok etuvchi «Amazonas» klubini tark etdi. Bu haqida MDZ Mendoza nashri xabar berdi. Klub 33 yoshli futbolchi bilan xayrlashish haqidagi e'lonni noodatiy tarzda berdi: postga Koelyoning bir qator xatolari aks etgan lavhalar ilova qilingan. Ularda noaniq paslar, raqiblar goliga olib kelgan epizodlar, shuningdek, penaltiga sabab bo‘lgan qo‘pol qoidbuzarliklar ko‘rsatilgan edi. «Amazonas»ning bunday xayrlashuv uslubi ijtimoiy tarmoqlarda katta muhokamalarga sabab bo‘ldi. Ko‘p o‘tmay, klub ushbu postni o‘chirib tashladi. Leo Koelyo 2025 yil yozida erkin agent sifatida «Amazonas» safiga qo‘shilgan. U jamoa tarkibida 29 o‘yin o‘tkazib, 2 ta gol urdi va 1 ta golli pas berdi.","Braziliyalik himoyachi Leo Koelyo «Amazonas» klubini tark etdi. MDZ Mendoza xabariga ko'ra, klub u bilan xayrlashish e'lonida futbolchining xatolarini ko'rsatuvchi lavhalarni ilova qilib, katta tanqidga uchradi va postni tez orada o'chirib tashladi. Koelyo 2025 yilda «Amazonas»ga qo'shilgan bo'lib, 29 o'yin o'tkazib, 2 gol urgan."
"O‘ylaymanki, bu Norvegiyani ham, meni ham o‘zgartirdi. Bunday narsani anglab yetish oson emas… Oxirgi olti hafta xuddi bir tomosha yoki attraksionda yurgandek o‘tdi — chunki juda ko‘p voqealar, juda ko‘p taassurotlar, juda ko‘p his-tuyg‘ular bo‘ldi! Bu avlod futbolchilari haqiqatan ham ajoyib. Umid qilamanki, bizning yo‘limiz Norvegiyadagi yoshlar uchun ilhom beradi, ularga Norvegiya terma jamoasi libosida dunyodagi eng katta sahnada to‘p surish mumkinligini ko‘rsatadi», — deya Holandning so‘zlarini keltiradi Goal nashri. Eslatib o‘tamiz, Norvegiya terma jamoasi jahon chempionatidagi ishtirokini chorak finalda to‘xtatdi. Jamoa Angliyaga 1:2 hisobida mag‘lub bo‘ldi.","Norvegiya hujumchisi Erling Holand jahon chempionatidagi ishtiroki o'zini va butun Norvegiyani o'zgartirganini aytdi. Uning so'zlariga ko'ra, so'nggi olti hafta juda ko'p voqea va his-tuyg'ularga to'liq bo'lgan va bu avlod futbolchilari Norvegiya yoshlariga ilhom berishini umid qiladi. Norvegiya jahon chempionatida chorak finalda Angliyaga 1:2 yutqazib chiqib ketgan edi."
"Assotsiatsiya ularni jahon chempionati davomida Argentina terma jamoasini obro‘sizlantirish kampaniyasida ishtirok etgan, deb hisoblamoqda. Argentina terma jamoasi jahon chempionati finaligacha yetib bordi, hal qiluvchi bahsda esa Ispaniyaga 0:1 hisobida mag‘lub bo‘ldi. Turnirdan so‘ng jamoa atrofida bir qator shov-shuvli mojarolar kelib chiqdi. Jumladan, final o‘yinidan keyin argentinalik futbolchilarning maydondagi xulq-atvori bo‘yicha FIFA tomonidan tekshiruv boshlandi.","Assotsiatsiya ularni jahon chempionati davomida Argentina terma jamoasini obro'sizlantirish kampaniyasida ishtirok etganlikda aybladi. Argentina finalgacha yetib borib, Ispaniyaga 0:1 yutqazgan edi. Turnirdan keyin jamoa atrofida bir qator mojarolar chiqdi, jumladan FIFA final o'yinidagi futbolchilarning xulq-atvorini tekshirmoqda."
"""Oltin to‘p""ning asosiy da’vogari aniqlandi: Yamal – ikkinchi, Messi – uchinchi Jahon chempionati yakunlangandan so‘ng nufuzli Goal sayti ""Oltin to‘p"" uchun asosiy da’vogarlar ro‘yxatini yangilab e’lon qildi. Reytingning birinchi pog‘onasida hozircha o‘zgarish yo‘q – Angliya terma jamoasi hujumchisi Harri Keyn hanuz yetakchilik qilmoqda. U mundialda olti bor raqib darvozasini ishg‘ol etdi va jamoasi bilan birga jahon chempionatida bronza medali sohibi bo‘ldi. Yangilangan ro‘yxatda ikkinchi o‘ringa Lamin Yamal ko‘tarildi. U 19 yoshidayoq jahon chempioniga aylanib, reytingda katta sakrash qildi. Argentina terma jamoasining finaldagi mag‘lubiyatidan so‘ng Lionel Messi uchinchi pog‘onaga tushib ketdi. Qolgan yetakchi o‘nlik quyidagicha shakllandi: Maykl Olise, Kilian Mbappe, Rodri, Usman Dembele, Erling Holand, Xvicha Kvaratsxeliya va Pau Kubarsi. Eslatib o‘tamiz, o‘tgan yili ""Oltin to‘p"" sovrini Usman Dembelega topshirilgan edi.","Jahon chempionatidan so'ng Goal sayti «Oltin to'p» uchun asosiy da'vogarlar ro'yxatini yangiladi. Birinchi o'rinda hamon Angliya hujumchisi Harri Keyn — u mundialda olti gol urib, bronza medal olgan. Ikkinchi o'ringa 19 yoshida jahon chempioni bo'lgan Lamin Yamal ko'tarildi. Argentinaning finaldagi mag'lubiyatidan so'ng Lionel Messi uchinchi o'ringa tushdi. Ro'yxatda yana Olise, Mbappe, Rodri, Dembele, Holand, Kvaratskheliya va Kubarsi bor. O'tgan yili sovrinni Dembele yutgan edi."
"""Manchester Yunayted"" yangi darvozabon bilan shartnoma imzoladi ""Manchester Yunayted"" matbuot xizmati Uels terma jamoasi darvozaboni Karl Darlou bilan shartnoma imzolanganini ma'lum qildi. U ""Lids"" bilan shartnomasi yakunlangandan so'ng jamoaga erkin agent sifatida qo'shildi. Klub ma'lumotiga ko'ra, 35 yoshli darvozabon bilan tuzilgan kelishuv 2028 yilgacha mo'ljallangan. O'tgan mavsumda Darlou ""Lids"" tarkibida Angliya Premier-ligasida 22 o'yinda maydonga tushib, 27 ta gol o'tkazib yubordi va besh bor darvozasini daxlsiz saqlashga muvaffaq bo'ldi. Uning avvalgi jamoalari orasida ""Nyukasl"" va ""Nottingem Forest"" ham bor.","«Manchester Yunayted» Uels darvozaboni Karl Darlou bilan shartnoma imzoladi. U «Lids» bilan shartnomasi tugagach, erkin agent sifatida qo'shildi. Yangi kelishuv 2028 yilgacha. 35 yoshli darvozabon o'tgan mavsumda «Lids»da 22 o'yin o'tkazib, besh marta darvozasini daxlsiz saqlagan."
"""Barselona"" yarim himoyachisi ""Chelsi"" va ""Manchester Siti""ga o'tishdan bosh tortdi «Barselona» yarim himoyachisi Mark Kasado yozgi transfer oynasida Angliyaning bir qator yetakchi jamoalari taklifini rad etdi. Insayder va jurnalist Ekrem Konur tarqatgan ma’lumotga ko‘ra, 22 yoshli ispaniyalik futbolchi «Manchester Siti» hamda Londonning «Chelsi» klublari taklifini qabul qilmagan. Ushbu jamoalar yozda Kasadoni o‘z saflariga qo‘shib olishni rejalashtirardi. Shu bilan birga, yarim himoyachiga «Aston Villa», «Nyukasl», «Fulham» va «Brayton» kabi klublar ham qiziqish bildirmoqda. Kataloniya klubi esa futbolchini sotish variantini ko‘rib chiqishga tayyor ekani aytilmoqda. «Barselona» Kasado transferi orqali taxminan 30 million yevro ishlab olishni ko‘zlamoqda. Eslatib o‘tamiz, o‘tgan mavsumda Mark Kasado Ispaniya chempionati doirasida «Barselona» safida 24 ta o‘yin o‘tkazib, bir bor golli uzatma muallifiga aylangan.","«Barselona» yarim himoyachisi Mark Kasado «Manchester Siti» va «Chelsi»ning taklifini rad etdi. Insayder Ekrem Konur xabariga ko'ra, 22 yoshli futbolchiga «Aston Villa», «Nyukasl», «Fulham» va «Brayton» ham qiziqmoqda. «Barselona» uni sotishga tayyor va bundan taxminan 30 million yevro ishlab olishni ko'zlamoqda. O'tgan mavsumda Kasado 24 o'yin o'tkazib, bir golli uzatma bergan."
"FIFA mundial finalida futbol qoidalarini buzadi FIFA 2026 yilgı jahon chempionati finalida futbol qoidalaridan chetga chiqishga tayyor. The Times nashri jurnalisti Martin Tsigler xabariga ko‘ra, mundial finalida taymlar orasidagi tanaffus odatdagidan ancha uzoq – 30 daqiqagacha bo‘ladi. Bu vaqt davomida tomoshabinlarga katta sahna shousi namoyish etilishi rejalashtirilgan. Jahon chempionati final bahsi yakshanba, 19 iyul kuni bo‘lib o‘tadi. Amaldagi jahon chempioni – Argentina terma jamoasi. 2022 yilgı finalda Lionel Messi boshchiligidagi jamoa Fransiyani dramatik o‘yinda mag‘lub etgan: asosiy va qo‘shimcha vaqt 3:3 hisobida yakunlanib, penaltilar seriyasida argentinaliklar ustun kelgan edi.","FIFA 2026 jahon chempionati finalida taymlar orasidagi tanaffusni 30 daqiqagacha uzaytirmoqchi — bu vaqtda katta sahna shousi ko'rsatiladi. Bu haqida The Times jurnalisti Martin Tsigler xabar berdi. Final 19 iyulda bo'lib o'tadi. Amaldagi chempion — Argentina, u 2022 yilda Fransiyani penaltilar seriyasida yengib chempion bo'lgan edi."
"Eng ko‘p jahon chempionlarini tarbiyalagan klub qaysiligini bilasizmi? Ispaniya milliy terma jamoasi 2026 yildgi mundial finalida Argentinani qo‘shimcha vaqtda 1:0 hisobida mag‘lub etganidan so‘ng, “Barselona” tarixda jahon chempionlarini eng ko‘p yetishtirgan klublar reytingida to‘rtinchi o‘ringa ko‘tarildi. Bu galgi final uchrashuvi AQShning Ist-Raterford shahridagi “Metlayf” stadionida bo‘lib o‘tdi. Bosh hakam sifatida sloveniyaik Slavko Vinchich ishladi. 2026 yilda jahon chempioni bo‘lgan “Barselona” futbolchilari sakkiz nafarni tashkil qildi. Ular: - darvozabon Joan Garsiya; - himoyachilar Erik Garsiya va Pau Kubarsi; - yarim himoyachilar Pedri, Gavi va Daniel Olmo; - hujumchilar Lamin Yamal va Ferran Torres. Umuman olganda, “Barselona” futbolchisi maqomida 20 nafar o‘yinchi jahon kubogini boshi uzra ko‘targan.","Ispaniya 2026 mundial finalida Argentinani 1:0 yengganidan so'ng, «Barselona» jahon chempionlarini eng ko'p yetishtirgan klublar orasida to'rtinchi o'ringa ko'tarildi. Chempion Ispaniya tarkibida sakkiz «Barselona» futbolchisi bor edi: Joan Garsiya, Erik Garsiya, Pau Kubarsi, Pedri, Gavi, Daniel Olmo, Lamin Yamal va Ferran Torres. Umuman, «Barselona» futbolchisi maqomida 20 kishi jahon chempioni bo'lgan."
"""Real"" Rodrigning transferi bo‘yicha qarorini e’lon qildi Mashhur futbol insayderi Fabrizio Romano ""Manchester Siti"" yarim himoyachisi Rodrining ""Real""ga ehtimoliy transferi yuzasidan madridliklarning pozitsiyasi haqida ma'lumot berdi. Uning ta'kidlashicha, ""Real"" joriy transfer oynasidan foydalanib, Rodrini sotib olishni rejalashtirayotgani yo'q. Tomonlar o'rtasidagi muzokaralar hozircha to'xtatilgan. Futbolchining klub bilan amaldagi shartnomasi kelasi yozgacha mo'ljallangan. Transfermarkt portali bahosiga ko'ra, Rodrining bozor qiymati 50 million evroni tashkil etadi. Eslatib o'tamiz, Rodri ""Jahon chempionati–2026""da ajoyib o'yin namoyish etdi va Ispaniya terma jamoasining musobaqada g'olib chiqishiga katta hissa qo'shdi.","Jurnalist Fabrizio Romano xabariga ko'ra, «Real Madrid» joriy transfer oynasida «Manchester Siti» yarim himoyachisi Rodrini sotib olishni rejalashtirmayapti, muzokaralar hozircha to'xtatilgan. Rodrining «Siti» bilan shartnomasi kelasi yozgacha, bozor qiymati 50 million yevro. U 2026 jahon chempionatida ajoyib o'ynab, Ispaniyaning g'alabasiga katta hissa qo'shgan edi."
"Hozircha aniq qarorga kelmaganman, yana shunga o‘xshash narsa takrorlanadimi-yo‘qmi, bilmayman. Argentina futbol assotsiatsiyasi prezidenti Klaudio Tapiaga minnatdorchilik bildiraman — u biz orzu qilgan joyda, biz bilan birga bo‘ldi. Biz oxirgi daqiqagacha bor kuchimizni berdik. Ehtimol, men uchun kelajagimni puxta o‘ylab chiqishga vaqt ajratishim adolatli bo‘ladi», — deya Skalonining so‘zlarini ESPN keltiradi. Press-konferensiya paytida Skaloni ko‘z yoshlarini tiyib tura olmagani qayd etilmoqda. 48 yoshli mutaxassis 2018 yildan buyon Argentina terma jamoasini boshqarib kelmoqda. Uning qo‘l ostida jamoa 2022 yildgi jahon chempionatida, 2021 va 2024 yillarda Kubok Amerikasi da, shuningdek, 2022 yilda o‘tkazilgan «Finalissimo» bellashuvida g‘olib chiqqan.","Argentina bosh murabbiyi Lionel Skaloni hali kelajagi haqida aniq qarorga kelmaganini aytdi. Uning so'zlariga ko'ra, jamoa oxirgi daqiqagacha bor kuchini bergan va u Argentina futbol federatsiyasi prezidentidan minnatdor. Press-konferensiyada Skaloni ko'z yoshini tiyolmagan. 48 yoshli murabbiy 2018 yildan Argentinani boshqarib, 2022 jahon chempionati, ikki Amerika kubogi va Finalissimoda g'olib chiqqan."
"Kim nima desa, desin! Messi tanqidchilarga qattiq javob berdi Argentina terma jamoasi hujumchisi Lionel Messi jamoaning navbatdagi muvaffaqiyati va shu fonda yangrayotgan tanqidlarga munosabat bildirdi. So‘nggi paytlarda jamoatchilik orasida FIFA Argentinga haddan tashqari yordam berayotgani, bu esa jamoaga jahon chempionatida qo‘l kelayotganini haqida fikrlar ko‘paygan. Amaldagi jahon chempionlari yarim finalda Angliyani 2:1 hisobida mag‘lub etdi va ikkinchi marta ketma-ket chempion bo‘lish uchun faqat bir qadam qoldi. - Jamoamiz qilayotgan ish – aqlbovar qilmas narsa. Beshta final. Biz o‘tgan jahon chempionatida g‘olib bo‘ldik, to‘rt yil davomida eng kuchli jamoa bo‘lib keldik va yana finalda turibmiz. Kim nima demasin, kimni qanchalik ranjitmasin, biz barchasiga xarakterimiz va o‘yinimiz hisobiga erishyapmiz.","Argentina hujumchisi Lionel Messi jamoa muvaffaqiyatiga qarshi yangragan tanqidlarga munosabat bildirdi — ba'zilar FIFA Argentinaga ortiqcha yordam berayotganini aytmoqda. Amaldagi chempionlar yarim finalda Angliyani 2:1 yengib, ketma-ket ikkinchi chempionlikka bir qadam qoldi. Messining aytishicha, jamoa besh finalda qatnashib, to'rt yil eng kuchli bo'lib kelgan va bunga faqat xarakter va o'yin orqali erishgan."
"Argentina muxlislari o‘qqa tutildi Argentina futbolida faoliyat yurituvchi «Tigre» klubi muxlislari ketayotgan avtobusga Janubiy Amerika kubogi uchrashuvidan so‘ng o‘q uzildi. Bu haqida TyC Sports nashri xabar berdi. 1/16 final doirasidan o‘rin olgan ilk bahs Montevideoda o‘tkazildi va unda «Tigre» mezbon jamoa «Nasyonal» ustidan 3:0 hisobida g‘alaba qozondi. Uchrashuvdan keyin, tun yarmida shaharni tark etayotgan muxlislar avtobusi noma’lum shaxslar tomonidan o‘qqa tutilgan. Manbalarga ko‘ra, hujum natijasida bir nafar muxlis yaralangan. U qo‘lidan o‘q yeb, shifoxonaga yetkazilgan. Dastlabki tibbiy yordam va davolanishdan so‘ng u kasalxonadan chiqarilgan, klub esa uning Buenos‑Ayresga qaytib borishini tashkil etgan. «Tigre» klubi sodir bo‘lgan voqeaga ijtimoiy tarmoqlarda munosabat bildirdi.","Argentinaning «Tigre» klubi muxlislari Janubiy Amerika kubogi o'yinidan so'ng avtobusda o'q ostida qolishdi. TyC Sports xabariga ko'ra, «Tigre» Montevideoda «Nasyonal»ni 3:0 yengib, o'yindan keyin shahar tark etayotgan muxlislar avtobusi noma'lum shaxslar tomonidan o'qqa tutilgan. Bitta muxlis qo'lidan yaralangan, davolangach kasalxonadan chiqarilgan va Buenos-Ayresga qaytarilgan."
"Luis Suarez Levandovski debutini rasvo qildi 22 iyuldan 23 iyulga o‘tar kechasi Amerika MLS chempionati doirasida «Inter Mayami» va «Chikago Fayr» jamoalari o‘rtasida uchrashuv bo‘lib o‘tdi. Kuchli kurash ruhida o‘tgan bellashuv 3:2 hisobida Mayami klubi foydasiga yakunlandi. «Inter Mayami» tarkibida Luis Luarеs ikki bor raqib darvozasini ishg‘ol qildi, yana bir golga Preston Plambek mualliflik qildi. «Chikago Fayr» jamoasi safida esa Puso Ditejan gol urdi, yana bir gol esa Rokko Rios Novo tomonidan o‘z darvozasiga kiritilgan avtogol sifatida qayd etildi. «Chikago Fayr» uchun ushbu o‘yin yana bir jihatdan tarixiy bo‘ldi: jamoa safida Robert Levandovski ilk bor maydonga tushdi. U 63 daqiqa o‘ynadi, ammo gol yoki golli pas bilan jamoasiga yordam bera olmadi. «Inter Mayami» tarkibida esa Lionel Messi bu safar maydonga chiqmadi.","22-23 iyul kechasi MLS chempionatida «Inter Mayami» «Chikago Fayr»ni 3:2 yengdi. Mayami safida Luis Suares ikki, Preston Plambek bir gol urdi. «Chikago» safida Puso Ditejan gol urdi, yana bir gol Rokko Rios Novoning o'z darvozasiga kirgan avtogol bo'ldi. Bu o'yin «Chikago» uchun tarixiy bo'ldi — Robert Levandovski jamoa safida ilk bor 63 daqiqa maydonga tushdi, ammo gol yoki uzatma bera olmadi. Messi bu safar o'ynamadi."
"Bu darvozabon “devor” ekan! 2026 yildagi jahon chempionatida g‘olib chiqqan Ispaniya terma jamoasi himoya mustahkamligi va darvozabon ishonchliligi bo‘yicha yorqin natija qayd etdi. Ispanlar mundial davomida maksimal sakkizta uchrashuvni o‘tkazib, bu bahslarda atigi bir marotaba o‘z darvozasi daxlsizligini saqlay olmadi. Ularning darvozasini faqat Belgiya futbolchisi Sharl de Ketelare chorak finalda ishg‘ol qilishga muvaffaq bo‘ldi. Qolgan raqiblar – Saudiya Arabistoni, Urugvay, Avstriya, Portugaliya, Fransiya va Argentina Ispaniya himoyasini yora olmadi. Bu raqib orasida Krishtianu Ronald, Kilian Mbappe va Lionel Messi kabi jahon darajasidagi to‘purarlar borligi ham Unay Simonga hech qanday muammo tug‘dirmadi. Bungacha hech bir jahon chempioni turnirni atigi bitta o‘tkazib yuborilgan gol bilan yakunlamagan.","2026 jahon chempionatida g'olib chiqqan Ispaniya himoya mustahkamligi bilan ajralib turdi — sakkiz o'yinda faqat bir marta gol yeb qo'ygan, uni ham Belgiyalik Sharl de Ketelare urgan. Ronaldu, Mbappe va Messi kabi kuchli hujumchilarga qaramay, boshqa raqiblar darvozabon Unay Simonni yenga olmadi. Bunday oz gol yegan chempion hali bo'lmagan edi."
"U terma jamoa tarkibida 2022 yilda jahon chempioni bo‘ldi, ikki marta Amerika kubogini, bir marta esa Finalissimani qo‘lga kiritdi.","U terma jamoa bilan 2022 yilda jahon chempioni, ikki marta Amerika kubogi va bir marta Finalissima g'olibi bo'ldi."
"Mbappe bir yilda uchta turnir to‘purari bo‘lib, birorta sovrin yutolmadi Kilian Mbappe bir yil ichida bir vaqtning o‘zida uchta yirik musobaqada eng ko‘p gol urgan futbolchi sifatida tarixga kirdi. Fransiya terma jamoasi hujumchisi jahon chempionatida 8 o‘yinda 10 ta gol urib, musobaqaning eng yaxshi to‘purariga beriladigan «Oltin butsa» sovrinini qo‘lga kiritdi. Shuningdek, 2025/2026 yilgi mavsumda «Real» safida Mbappe Chempionlar ligasida 15 ta, La Ligada esa 25 ta gol muallifiga aylandi. Qiziqishi shundaki, u ushbu uch musobaqaning hech birida jamoasi bilan g‘olib chiqmadi. Ilgariroq bunday natijaga faqat bitta futbolchi – Eysebio erishgan edi. U 1966 yilda jahon chempionati, milliy chempionat va Yevropa chempionlar kubogida to‘purarlik ro‘yxatlarida peshqadam bo‘lgan.","Kilian Mbappe bir yilda uch yirik musobaqada eng ko'p gol urgan futbolchi bo'ldi, ammo birortasida jamoasi bilan chempion bo'lolmadi. U jahon chempionatida 8 o'yinda 10 gol urib «Oltin butsa»ni oldi, 2025/26 mavsumda esa «Real» safida Chempionlar ligasida 15, La Ligada 25 gol urdi. Bunday natijaga ilgari faqat Eysebio erishgan — u 1966 yilda uch xil turnirda golzarlar reytingida yetakchi bo'lgan."
"Tomas Tuxel tanqidlarga munosabat bildirdi Angliya terma jamoasi bosh murabbiyi Tomas Tuxel aytilgan tanqidlarga munosabat bildirdi. «Rostini aytsam, kechagi matbuot anjumanida shunday taassurot uygʻotdiki, goʻyoki biz guruh bosqichida birorta ham gʻalabaga erisholmay, musobaqani tark etgandekmiz. Oradan 24 soat oʻtib, soʻnggi 60 yildagi eng katta yutugʻimizga erishdik. Shuning uchun biz magʻlubiyatdan keyin ruhdan tushmaslikka, gʻalabadan keyin esa ortiqcha magʻrurlanib ketmaslikka harakat qilamiz. Menimcha, Argentinga qarshi magʻlubiyatdan keyingi reaksiya haddan tashqari salbiy boʻldi. Lekin bu ham futbolning bir qismi. Eng toʻgʻri yoʻl – boʻlib oʻtganiga oʻranib qolmaslik, oʻzingni qoʻlga olish va navbatdagi oʻyinni yutishga intilish. Qolgan hamma narsa – faqat gap-soʻz. Gap-soʻzlar ochko ham, medal ham bermaydi.","Angliya bosh murabbiyi Tomas Tuxel tanqidlarga javob berdi. Uning aytishicha, matbuot anjumanidan 24 soat o'tib jamoa so'nggi 60 yildagi eng katta yutuqqa erishdi, shuning uchun mag'lubiyatdan keyin ham, g'alabadan keyin ham me'yorni saqlash kerak. Uning fikricha, Argentinaga yutqazgandan keyingi tanqidlar haddan tashqari salbiy bo'ldi, ammo bu futbolning bir qismi — muhimi, oldinga qarab navbatdagi o'yinni yutishga intilish."
"Eslatib o‘tamiz, Julian Alvares Argentina terma jamoasi tarkibida 2026 yildgi jahon chempionati finalida Ispaniya jamoasiga qarshi maydonga tushadi.",Julian Alvares Argentina safida 2026 jahon chempionati finalida Ispaniyaga qarshi maydonga tushadi.
